2005,135000,1900,105,Czarny
2005,226800,1984,130,Niebieski
2002,232000,1600,101,Czarny
2018,1,2000,220,Szary
2017,1,1800,180,Czarny
2008,190000,1896,105,Srebrny
2008,275000,1968,170,Srebrny
2004,317380,1896,130,Srebrny
2016,41851,1968,183,Biały
2010,92000,1400,122,Czarny
2007,228891,1896,105,Niebieski
1998,300000,1600,100,Srebrny
2011,95000,1800,160,Brązowy
2006,240000,1998,140,Niebieski
2011,200000,2000,143,Szary
2008,260000,1900,95,Czarny
2018,2000,1798,180,Srebrny
1999,230000,1800,125,Czarny
2011,213000,1800,160,Szary
2006,286000,2000,140,Czarny
2017,18900,1800,180,Biały
2004,271000,1900,101,Czarny
2008,173365,1900,105,Czarny
2014,197000,2000,177,Brązowy
2013,224885,1968,140,Szary
2008,279000,1896,105,Czarny
2003,441000,1896,101,Niebieski
2012,200700,2000,136,Czarny
2007,282000,2000,140,Srebrny
2002,225000,2000,130,Srebrny
2010,212000,1998,170,Biały
2017,10,2000,240,Srebrny
2018,1,1968,150,Szary
2013,87100,1968,140,Złoty
1998,206000,1600,112,Zielony
2013,169800,2000,140,Szary
2017,26222,2000,150,Szary
2007,220000,1990,140,Srebrny
2018,5,1395,150,Srebrny
2000,410000,1895,115,Srebrny
2006,300000,2000,140,Złoty
2018,1,1800,180,Czarny
2013,339992,1968,177,Złoty
2002,191239,1984,130,Szary
2007,247000,1984,150,Zielony
2005,183000,1984,150,Srebrny
1997,380000,1900,110,Niebieski
1999,325000,1900,115,Czarny
2011,178000,1600,105,Inny kolor
2014,148000,2000,140,Brązowy
2017,1700,1400,150,Szary
2017,1,1989,190,Srebrny
2018,5,1796,180,Czarny
2011,297000,1600,106,Niebieski
2014,37000,1398,122,Brązowy
2012,192240,1598,105,Niebieski
2011,297000,1600,106,Niebieski
2014,37000,1398,122,Brązowy
2012,192240,1598,105,Niebieski
2012,248000,2000,140,Inny kolor
2006,239000,1968,140,Czarny
2018,1,1800,180,Czarny
2018,5,1796,180,Srebrny
2003,230000,2000,131,Szary
2018,5,1796,180,Szary
2003,174000,1896,130,Czarny
2002,242000,1900,130,Szary
1999,181000,1600,100,Biały
2007,266000,2000,140,Srebrny
2004,255000,1900,101,Szary
2018,4600,1798,180,Biały
2014,124500,1598,105,Beżowy
2015,146000,1598,120,Beżowy
2018,1,2000,190,Niebieski
2018,5,2000,150,Czarny
2007,209000,1896,105,Brązowy
2004,256000,1896,130,Złoty
2011,108000,1968,170,Srebrny
2008,238000,1968,140,Czarny
2007,250000,1896,105,Srebrny
2007,211254,1896,105,Czarny
2017,9500,1968,150,Biały
2007,225000,1998,150,Czarny
1999,282111,1896,115,Czerwony
1999,323916,1900,110,Srebrny
2002,293574,1800,150,Bordowy
2018,5,2000,150,Srebrny
2015,110002,1968,150,Biały
2003,261000,1900,130,Srebrny
2004,258361,1900,131,Inny kolor
2001,257000,1900,130,Szary
2006,210000,1900,105,Czarny
2006,280000,1968,140,Czarny
2007,198000,1600,102,Srebrny
2015,207000,2000,150,Biały
2014,96700,1968,140,Niebieski
2014,178337,1968,140,Czarny
2014,96527,2000,140,Niebieski
2010,93774,2000,140,Srebrny
2014,96527,2000,140,Niebieski
2007,137000,198400,150,Niebieski
2006,313000,1900,105,Szary
2014,120241,2000,140,Niebieski
2005,89000,2000,140,Niebieski
2006,170000,1600,115,Srebrny
2005,211969,2000,150,Srebrny
2011,187320,1968,170,Czarny
2018,1,1968,240,Srebrny
2009,202000,1968,140,Szary
2018,5,1800,180,Niebieski
2018,5,1800,180,Srebrny
2012,130000,1968,140,Srebrny
2016,37652,1968,150,Niebieski
2004,244000,1900,130,Czarny
2006,206000,2000,140,Szary
2018,5,1795,180,Niebieski
2017,10,1968,150,Czarny
2001,212000,4000,280,Bordowy
2015,74540,1800,180,Inny kolor
2010,220000,1968,140,Szary
2006,311374,1989,140,Srebrny
2007,272563,1896,105,Czarny
1999,223191,1781,125,Inny kolor
2013,182447,1390,122,Srebrny
2004,330000,2496,180,Niebieski
2001,247000,1900,130,Zielony
1992,257859,1900,75,Szary
2006,220000,1896,104,Czarny
2011,216000,1600,105,Srebrny
1997,400000,1900,90,Niebieski
2006,159717,1968,140,Niebieski
2005,280000,2000,150,Srebrny
2002,391000,1986,101,Srebrny
2016,11100,1798,180,Czarny
2018,5,1984,220,Czarny
2011,211349,1598,105,Czerwony
2007,145000,2000,140,Srebrny
2007,129198,1896,105,Srebrny
2015,33000,1968,150,Srebrny
2007,120000,1900,105,Srebrny
2001,187320,1600,100,Niebieski
2007,290000,2000,170,Niebieski
2013,115000,2000,140,Niebieski
2003,194231,2000,131,Zielony
2013,240000,1968,140,Czarny
2017,5,1998,150,Biały
2001,274000,1781,150,Bordowy
2012,216000,2000,140,Srebrny
2006,215000,1968,140,Srebrny
2000,278500,1900,132,Inny kolor
2001,270253,1800,150,Niebieski
2010,291000,1400,122,Biały
2008,254000,2000,140,Srebrny
2008,222000,2000,140,Szary
2000,137000,2300,150,Inny kolor
2005,200000,3200,256,Srebrny
2001,100505,1984,116,Srebrny
2007,296000,1998,140,Zielony
2008,249500,1968,170,Czarny
2018,5,1395,150,Czarny
2005,300000,2000,140,Szary
2017,5,1395,150,Srebrny
2017,5100,1800,180,Biały
2007,238934,1896,105,Srebrny
2017,4100,1968,190,Czarny
2014,155000,2000,143,Czarny
2002,298000,1989,131,Niebieski
2018,5,1395,150,Czarny
2007,262855,1896,105,Niebieski
2018,5,1395,150,Srebrny
2018,5,1968,150,Czarny
2018,5,1968,190,Czarny
2018,5,1798,180,Biały
2017,5,1968,150,Szary
2008,279000,2000,140,Niebieski
1999,278200,1896,90,Biały
2004,186700,2500,163,Czarny
1999,278200,1896,90,Biały
2004,186700,2500,163,Czarny
2004,350000,1900,130,Srebrny
2004,248000,1900,130,Czarny
2006,268000,1900,105,Niebieski
2004,200996,2000,131,Niebieski
2011,185012,1600,105,Czarny
2006,190552,2000,140,Srebrny
2006,323000,2000,140,Czarny
2014,92712,1598,105,Srebrny
2018,5,2000,150,Czarny
2012,174000,1596,105,Niebieski
2014,74800,1968,140,Srebrny
2013,207000,1968,140,Beżowy
2014,146213,1968,140,Srebrny
2010,155000,2000,143,Czarny
2002,310000,1900,130,Czarny
2002,271000,2000,115,Srebrny
2017,1,1798,180,Czarny
2017,1,1798,180,Brązowy
2017,1,1798,180,Czerwony
2011,129301,1968,170,Czarny
2015,39000,2000,150,Biały
2013,120000,2000,140,Brązowy
2006,206000,1896,105,Szary
2000,249000,1900,90,Czerwony
2018,5,2000,150,Niebieski
2018,5,1800,180,Biały
2016,62290,1798,180,Biały
2001,192534,1781,150,Czarny
1998,246000,1900,90,Inny kolor
2004,192000,1900,131,Czarny
2013,201000,1968,177,Złoty
2006,307000,2000,170,Inny kolor
1998,318500,1890,90,Czerwony
2018,5,1798,180,Biały
2018,5,1798,180,Czarny
2018,5,1798,180,Czerwony
2018,5,1798,180,Niebieski
2018,5,1798,180,Srebrny
2018,5,1798,180,Srebrny
2018,5,1798,180,Biały
2018,5,1798,180,Srebrny
2018,5,1395,150,Niebieski
2018,5,1395,150,Czerwony
2003,287300,2496,163,Szary
2018,5,1395,150,Srebrny
2017,5,1968,150,Srebrny
2018,5,1968,240,Czarny
2011,265000,1967,170,Niebieski
2017,25000,1798,180,Biały
1997,189000,1800,122,Srebrny
2014,103758,1968,140,Czarny
1999,253000,1900,116,Czerwony
2005,167450,2000,200,Srebrny
2017,2722,1968,150,Srebrny
2008,159300,1968,140,Srebrny
2011,83000,1800,160,Niebieski
2005,355000,1900,131,Srebrny
2009,260000,1968,143,Niebieski
2014,89900,1598,105,Brązowy
2011,120000,1600,105,Srebrny
2009,189563,1968,143,Czarny
2008,218494,1390,122,Szary
2014,148320,1968,177,Szary
2008,88950,2000,170,Czarny
2002,214000,1984,115,Srebrny
2011,165000,1600,105,Czarny
2017,17539,1968,150,Inny kolor
2007,249300,1896,105,Srebrny
2009,168200,1996,140,Czerwony
2007,160004,1896,105,Czarny
2007,160000,1968,170,Czarny
2015,120000,2000,140,Czarny
2016,50304,1800,180,Biały
2008,204000,1896,105,Czarny
2013,90000,1968,140,Srebrny
2014,206000,2000,140,Czarny
2014,112500,1390,122,Złoty
2012,230000,2000,140,Inny kolor
2005,293000,1900,105,Niebieski
2004,368000,1900,101,Srebrny
2006,254800,1968,140,Czarny
2008,274000,3600,300,Czarny
2007,246000,1900,105,Szary
2005,319187,1968,103,Szary
2017,500,1796,180,Biały
2006,303000,1968,140,Srebrny
2005,243000,1900,101,Czarny
2007,232000,2000,170,Szary
2002,230000,1900,130,Szary
2011,239000,2000,140,Czarny
2017,5,1968,190,Szary
2017,5,1968,150,Czarny
2017,1,2000,150,Czarny
2001,208800,2000,115,Zielony
2010,175000,1798,160,Inny kolor
2000,290000,1896,90,Czarny
1999,212000,1900,90,Zielony
2007,225000,1900,105,Inny kolor
2008,280000,1968,140,Srebrny
2007,211600,1896,105,Czarny
2007,220000,2000,173,Inny kolor
2014,103000,1998,140,Czarny
2008,195000,2000,140,Szary
1999,225000,1800,150,Czarny
2010,230000,2000,140,Brązowy
2009,161000,1968,110,Czarny
2007,190000,1900,105,Inny kolor
2001,179000,1800,150,Srebrny
2012,198000,3597,300,Srebrny
2011,218000,1968,140,Inny kolor
2016,152559,1967,190,Brązowy
2015,155321,1968,150,Niebieski
2016,173821,1968,150,Czarny
2015,172087,1967,140,Brązowy
2016,159826,1968,150,Szary
2010,240000,1390,120,Biały
2005,123698,2000,140,Niebieski
2003,225000,1900,130,Czarny
2006,254000,1900,105,Szary
2014,136124,1997,140,Czarny
2007,245300,1984,150,Srebrny
2010,197000,2000,140,Czarny
2017,5,1968,150,Czarny
2012,195000,1968,140,Czarny
2014,30542,1968,140,Beżowy
2013,175000,20,140,Brązowy
2007,293000,1901,105,Srebrny
2013,112000,1968,170,Czarny
2006,265000,2000,170,Brązowy
2002,340000,1900,130,Inny kolor
2004,259159,1896,131,Szary
2014,194000,1968,140,Czarny
2015,10600,1968,190,Czarny
2003,82300,1984,115,Srebrny
2000,137876,1600,101,Srebrny
2016,11100,1798,180,Czarny
2015,10600,1968,190,Czarny
2015,114000,1968,190,Biały
2008,195000,1896,105,Czarny
2006,196000,1968,170,Brązowy
2006,193070,1896,105,Czarny
2007,302000,1968,170,Czarny
2007,195000,1900,105,Czarny
2008,176000,1984,200,Czarny
2015,30751,2000,150,Czarny
2004,346500,1900,140,Biały
2008,258000,1968,140,Srebrny
2011,123000,2000,140,Niebieski
2010,212143,2000,140,Czarny
2006,243140,1900,105,Czarny
2003,353575,1900,131,Srebrny
2006,318000,1968,140,Złoty
2007,276000,1968,140,Niebieski
2005,289000,2000,150,Brązowy
2007,220700,1998,170,Czarny
2005,193800,198400,131,Inny kolor
2009,220000,1800,160,Czarny
2014,85000,2000,140,Czarny
2008,176000,1600,102,Czarny
2006,314000,1896,105,Szary
2011,140000,1968,140,Czarny
2014,170000,1998,177,Biały
2000,273800,1900,116,Niebieski
2002,263000,1896,131,Niebieski
2003,160000,1896,130,Srebrny
2014,107000,2000,140,Brązowy
2009,203600,2000,143,Srebrny
2005,291059,1896,101,Srebrny
2002,234000,1800,150,Złoty
2013,179000,2000,140,Brązowy
2005,192471,1968,140,Srebrny
2000,210456,1595,102,Biały
2005,248000,1896,131,Szary
2007,199900,1798,160,Srebrny
2005,228275,1896,130,Czarny
2013,185000,1598,105,Czarny
2006,241000,2000,140,Srebrny
2003,324700,1896,131,Szary
2000,180300,1900,130,Niebieski
2000,258000,1800,125,Czarny
2009,234000,2000,140,Czarny
1996,368000,1900,110,Srebrny
2002,361000,1900,131,Niebieski
2006,227557,1968,140,Szary
2003,236200,2000,130,Czarny
2004,293000,1900,131,Niebieski
2001,252000,1800,150,Inny kolor
2002,220000,1781,150,Czarny
2004,202000,1896,131,Czarny
1993,261000,1800,90,Srebrny
2002,213000,1984,130,Szary
2009,230000,1986,170,Czarny
2003,253421,1896,101,Czarny
2006,286000,1900,105,Szary
2001,244000,1900,130,Inny kolor
2011,216801,2000,140,Brązowy
2013,220000,2000,177,Srebrny
2005,226000,1968,140,Czarny
2012,142000,1798,160,Brązowy
2004,159400,1900,130,Srebrny
1997,320000,1781,125,Zielony
2001,202000,2000,115,Srebrny
2014,96000,1390,122,Brązowy
2003,174600,189600,130,Srebrny
2008,257599,1900,105,Srebrny
2006,293500,2000,170,Czarny
2009,84679,1998,170,Czarny
2004,187325,1984,130,Czarny
2007,149387,1984,150,Czarny
2003,105000,1800,150,Czarny
2008,286778,2000,140,Czarny
2001,307000,1900,130,Niebieski
2004,239500,1984,130,Srebrny
2012,215824,2000,140,Czarny
2005,198000,1900,105,Srebrny
2014,91000,2000,177,Szary
2004,238500,1900,131,Srebrny
2010,156000,1598,105,Brązowy
2012,163500,1390,149,Beżowy
1997,310000,1900,110,Srebrny
2011,96900,1968,170,Czerwony
2006,198000,1900,105,Niebieski
2006,307000,1900,105,Brązowy
2015,39498,2000,190,Czarny
2003,198000,1600,102,Srebrny
2017,10,2000,220,Srebrny
2002,303000,1900,130,Srebrny
2007,302000,1900,105,Szary
2013,270000,2000,140,Czarny
2006,317000,1968,140,Niebieski
2007,273000,2000,140,Czarny
2011,100000,1998,140,Brązowy
1996,250000,1800,90,Niebieski
2002,280840,1896,101,Szary
2010,218000,2000,170,Srebrny
2001,266289,1896,101,Srebrny
2011,175000,1968,140,Brązowy
2007,263000,1968,140,Szary
2011,200000,1598,110,Niebieski
2017,5,2000,190,Biały
2000,252612,1900,115,Niebieski
1998,214000,1595,100,Zielony
2006,271000,2000,140,Inny kolor
2012,183000,1968,140,Czarny
1999,260500,1781,150,Czarny
1998,279000,1600,101,Biały
2006,252000,2000,140,Szary
1998,300000,1900,90,Bordowy
2001,245000,1600,100,Srebrny
2011,217700,1600,105,Srebrny
2005,269150,1896,101,Niebieski
2000,324447,1800,150,Niebieski
2001,290000,1900,130,Niebieski
2008,298000,1900,105,Srebrny
2006,283000,1968,170,Czarny
2009,233000,2000,110,Czarny
2006,188000,1998,140,Brązowy
2012,253000,1989,140,Szary
2006,270000,1900,105,Srebrny
2010,320000,2000,143,Czarny
2007,191000,2000,170,Srebrny
2003,245000,2000,130,Czarny
2011,44231,1400,125,Inny kolor
1998,240000,1800,125,Srebrny
2005,285000,2000,140,Czarny
2007,203000,1968,140,Srebrny
2004,305000,1900,130,Srebrny
2016,36139,1968,150,Czarny
2007,524000,1968,140,Inny kolor
2016,36925,1968,150,Czarny
2004,250000,1900,130,Srebrny
2011,160000,1600,105,Czarny
1998,157000,1600,101,Zielony
2012,131919,2000,140,Zielony
2013,155000,1968,143,Szary
2008,250516,2000,140,Srebrny
2006,295908,1950,140,Czarny
1999,341000,1900,110,Czarny
2016,80000,2000,150,Czarny
2001,239878,1595,101,Srebrny
2015,102600,1598,120,Srebrny
2015,162021,2000,150,Biały
2013,83000,2000,177,Szary
2014,67000,1968,140,Czerwony
2013,202000,1600,105,Biały
2009,222000,1598,105,Czarny
2007,205000,2000,140,Srebrny
2017,1,1600,120,Inny kolor
2004,284131,1900,101,Niebieski
2017,25546,2000,240,Czarny
1995,208213,2000,115,Biały
2006,272000,1968,140,Srebrny
2011,180000,1600,105,Biały
1998,359000,1781,125,Srebrny
2005,256000,1968,140,Niebieski
2001,286500,1984,105,Srebrny
2009,264789,2000,140,Srebrny
2002,279000,19000,160,Biały
2017,5,1798,180,Niebieski
2015,50000,1798,180,Biały
2007,294000,1900,105,Biały
2003,219000,1600,102,Niebieski
2017,5,1968,240,Biały
2014,161000,1968,140,Srebrny
2009,248000,2000,170,Czarny
2007,300000,1968,170,Niebieski
2007,305234,2000,170,Inny kolor
2016,30500,2000,150,Czarny
2007,467203,1999,140,Inny kolor
2005,252000,1900,131,Czarny
2001,220000,2000,130,Srebrny
2006,272000,2000,140,Czarny
2007,182316,1968,140,Czarny
1999,383976,1781,150,Srebrny
2018,1,1800,180,Srebrny
2007,230000,1968,170,Szary
2003,265000,1896,101,Srebrny
2015,153110,1968,240,Czarny
2007,209000,2000,170,Szary
2013,161900,1968,140,Czarny
2006,208000,2000,140,Srebrny
2012,143000,2000,140,Czarny
2014,62123,1390,122,Czarny
2013,234000,1600,105,Inny kolor
2014,100994,1968,177,Czarny
2015,69583,1968,150,Czarny
2017,30800,1395,125,Czarny
2005,230000,1968,140,Srebrny
2003,256000,1900,100,Inny kolor
2018,5,1796,180,Srebrny
2014,81000,1968,140,Inny kolor
2012,260000,1998,170,Niebieski
2015,182000,2000,150,Czarny
2018,5,1796,180,Niebieski
2005,310000,1896,130,Czarny
2003,246000,1900,130,Szary
2015,1598,1598,120,Czarny
2005,134000,2000,150,Szary
2007,140000,1984,150,Inny kolor
2006,218000,1989,140,Srebrny
2011,216000,1800,160,Biały
2009,159000,1400,122,Niebieski
2017,5,1968,150,Inny kolor
2008,180000,1900,105,Srebrny
2005,259000,1896,105,Srebrny
2008,202000,1968,140,Niebieski
2002,193000,1997,131,Szary
2017,27595,2000,150,Beżowy
2013,158000,2000,140,Czarny
2003,213000,1984,115,Niebieski
2000,350000,1900,130,Niebieski
2005,207500,1899,140,Brązowy
1998,371000,1896,110,Inny kolor
2018,1473,1798,180,Srebrny
2003,171390,1896,130,Szary
2018,8,1968,150,Inny kolor
2018,5,1795,180,Biały
2005,205000,1984,200,Czarny
2018,5,1395,150,Szary
2014,215000,1968,140,Srebrny
2007,127524,1968,170,Zielony
2007,120000,3200,250,Czarny
2001,230000,1900,130,Szary
2007,283000,1900,105,Srebrny
2009,198000,2000,140,Srebrny
2018,10,1968,190,Biały
2018,10,1968,190,Szary
2006,205000,1896,105,Zielony
2007,188000,1595,102,Szary
2013,98903,2000,177,Brązowy
2017,1,2000,150,Srebrny
2013,168700,2000,140,Brązowy
2014,107589,2000,177,Czarny
1998,332000,1896,90,Biały
2011,221000,1968,140,Czarny
1999,203000,1800,150,Srebrny
2007,214000,1994,140,Brązowy
2007,237000,2000,140,Czarny
2011,180000,1600,105,Szary
2004,260000,1800,150,Czarny
1998,287342,1900,110,Niebieski
2014,97000,2000,140,Beżowy
2005,210060,1968,140,Inny kolor
2015,58000,1600,120,Szary
2013,228800,3597,300,Czarny
2012,53000,2000,211,Niebieski
2012,148000,2000,140,Niebieski
2016,83510,1798,180,Biały
2012,245600,1986,170,Szary
2004,249000,1896,130,Zielony
2011,162000,2000,140,Srebrny
2010,345000,1798,164,Czarny
2018,5,2000,150,Niebieski
2008,226200,2000,140,Srebrny
2011,178000,2000,140,Szary
2008,166000,2000,170,Czarny
2016,94000,1968,150,Biały
2005,189000,2000,150,Czarny
2002,350000,1896,100,Inny kolor
2008,174000,1896,105,Szary
2000,197000,1600,100,Srebrny
1987,101000,1600,85,Bordowy
2001,143000,1598,102,Srebrny
2002,224000,1896,101,Srebrny
2015,167221,1967,140,Biały
2013,158000,2000,177,Czerwony
2006,240000,2000,140,Szary
2001,264500,1900,130,Szary
2010,195000,1896,105,Srebrny
2018,5,1968,150,Szary
2016,40310,1968,150,Niebieski
2008,277900,2000,170,Zielony
2007,195000,1896,105,Czarny
2014,97703,1598,105,Czarny
2018,5,1796,180,Srebrny
2013,57400,1968,140,Brązowy
2017,5,1968,150,Srebrny
2018,5,1798,180,Szary
2006,312000,1968,140,Zielony
2018,352,1968,150,Czarny
2006,191284,1968,140,Srebrny
1998,318000,1900,110,Niebieski
2018,5,1395,150,Biały
2011,188432,1600,105,Srebrny
2018,1,1800,180,Srebrny
2018,1,1800,180,Biały
2017,5,1968,150,Srebrny
2003,315567,1896,130,Srebrny
2012,244848,1968,170,Inny kolor
2001,171655,1800,150,Srebrny
2006,229000,1900,105,Niebieski
2008,226000,1900,105,Srebrny
2012,73000,1400,122,Beżowy
2006,250000,2000,140,Srebrny
2007,220000,1998,170,Czarny
2014,18000,1798,170,Biały
2018,1,1395,150,Srebrny
2008,190000,1896,105,Srebrny
2015,26000,2000,150,Szary
2011,214000,1600,105,Srebrny
2002,247573,1900,131,Biały
2011,177000,1800,160,Niebieski
2004,337657,1900,130,Czarny
1997,307298,1595,101,Zielony
2011,189200,1968,140,Szary
2001,270000,1896,131,Srebrny
2005,248000,1896,130,Czarny
2012,295000,1600,105,Srebrny
2008,226000,2000,140,Szary
2015,95600,1798,180,Srebrny
2007,265900,1998,170,Czarny
2011,139000,1798,160,Brązowy
2013,236000,2000,140,Czarny
2018,1,1800,180,Srebrny
2014,98222,1968,140,Czarny
2011,125556,1800,160,Szary
2015,147000,1968,150,Brązowy
2012,132500,2000,140,Niebieski
2011,258000,2000,175,Czarny
2018,5,1968,150,Biały
2017,2500,1968,190,Biały
2001,295000,1900,130,Srebrny
2006,230000,1968,170,Szary
2014,199700,1968,177,Brązowy
2006,196000,2000,140,Srebrny
2017,5,1968,190,Złoty
2006,280000,1986,140,Niebieski
2008,225000,1968,140,Niebieski
2017,18121,1395,150,Niebieski
2003,94000,1900,130,Szary
2016,60000,1800,180,Srebrny
2006,232395,1968,140,Czarny
2008,228791,1896,109,Srebrny
2003,305000,1900,131,Niebieski
2007,276000,1991,140,Niebieski
2007,301385,2000,170,Czarny
2018,5,1796,180,Czarny
2018,5,1968,150,Inny kolor
2011,168000,2000,212,Czarny
2018,5,18,180,Srebrny
2006,176000,1968,170,Czarny
2018,10,1968,150,Czerwony
2006,230000,1896,105,Niebieski
2008,166000,1798,160,Czarny
2004,278000,1896,130,Zielony
2009,234478,1798,160,Czarny
2016,41000,2000,240,Szary
2006,184735,2000,145,Inny kolor
2002,276000,1900,131,Srebrny
2018,5,1596,120,Srebrny
2008,310023,2000,140,Srebrny
2018,1,2000,240,Szary
2008,174600,2000,140,Czarny
2008,187900,1898,105,Czarny
2006,156000,1598,115,Srebrny
2009,280000,1968,170,Czarny
2007,221100,2000,140,Inny kolor
2007,282000,2000,140,Czarny
1998,250000,1781,125,Czarny
2017,23000,1968,190,Biały
2005,260000,1968,140,Srebrny
2006,220000,2000,140,Czarny
2009,186000,1800,160,Czarny
2001,304000,1869,130,Niebieski
1997,312000,1600,101,Inny kolor
2005,210500,2000,140,Srebrny
2014,109899,1968,140,Beżowy
2007,281796,2000,140,Srebrny
2017,1650,1400,150,Srebrny
2003,215000,1900,115,Szary
2006,255000,1900,77,Czarny
2002,269000,1900,131,Szary
2015,228000,20,150,Czarny
2006,270000,1900,105,Szary
1998,185455,1595,101,Zielony
2002,250000,1900,131,Szary
2004,280790,1896,101,Niebieski
2014,164779,2000,177,Szary
2014,133971,2000,177,Beżowy
2017,15045,1400,150,Czarny
2004,173000,1900,101,Srebrny
2017,36203,2000,150,Szary
2017,36356,2000,150,Szary
2017,20685,2000,150,Szary
2017,27839,1800,180,Szary
2005,356000,1989,140,Brązowy
2000,185350,1598,102,Srebrny
2004,297600,1896,130,Inny kolor
2014,209680,1968,140,Beżowy
2014,166000,2000,140,Srebrny
2004,290000,2000,138,Czarny
2018,8,1968,150,Inny kolor
1995,202894,1781,90,Biały
2006,257000,2000,140,Srebrny
2014,83000,1968,140,Złoty
2008,285000,1968,170,Czarny
2018,4,1798,180,Srebrny
2015,159876,1969,140,Czarny
2011,195000,1968,170,Szary
2014,282779,1968,177,Szary
2000,571000,1896,115,Czarny
2000,571000,1896,115,Czarny
1992,220000,1800,90,Niebieski
2015,51000,2000,150,Czarny
2018,5,2000,150,Szary
2006,268000,1998000,170,Inny kolor
2004,223000,1900,130,Brązowy
2014,133971,2000,177,Zielony
2018,5,2000,150,Biały
2008,300000,196800,140,Niebieski
2018,1,1395,150,Biały
2011,98112,1798,160,Srebrny
2016,37181,1968,150,Niebieski
2001,255000,1896,130,Srebrny
2012,254660,1600,105,Niebieski
2018,6,1998,220,Biały
2000,263851,1798,110,Niebieski
2014,117000,2000,140,Czarny
2014,149000,2000,140,Brązowy
2006,362432,1968,140,Srebrny
2004,267097,1991,156,Czarny
2012,177000,1997,140,Srebrny
2007,273600,1900,105,Szary
2005,365000,2000,140,Szary
2010,202000,2000,140,Inny kolor
2012,179000,2000,170,Inny kolor
2003,298700,1896,101,Czarny
2015,167773,2000,150,Beżowy
2005,206000,1895,105,Srebrny
2004,300000,1900,101,Biały
1998,262000,1800,125,Srebrny
2012,65800,1896,140,Czarny
2001,247000,1800,150,Niebieski
2015,151000,2000,240,Biały
2001,220000,1898,130,Niebieski
2011,237500,2000,140,Czarny
2005,325000,1968,140,Czarny
2018,5,1798,180,Srebrny
2017,13500,1968,150,Srebrny
2016,158897,1967,150,Brązowy
2004,180000,1600,102,Czarny
2005,385000,1900,130,Niebieski
2006,252000,2000,150,Czarny
2008,205000,1900,105,Srebrny
2017,4,1798,180,Srebrny
2001,196000,1984,115,Niebieski
2016,40292,1968,150,Niebieski
2011,244106,1600,105,Srebrny
2014,100000,1968,140,Czarny
2018,8,1798,180,Inny kolor
2018,1,1400,150,Niebieski
2011,136800,1968,140,Szary
2018,1,1400,150,Srebrny
2003,330000,1900,131,Szary
2002,90000,1968,130,Niebieski
2011,214755,1598,105,Beżowy
2007,250000,1968,140,Srebrny
2014,61500,2000,240,Czarny
2011,126000,1600,105,Czarny
1997,240000,1800,125,Niebieski
2002,317612,1900,130,Inny kolor
2006,201456,2000,150,Czarny
2018,5,1795,180,Czarny
2009,195421,1800,160,Inny kolor
2013,200000,2000,140,Biały
2015,200100,1598,120,Szary
2011,172708,1600,105,Srebrny
2017,5000,1798,180,Biały
2018,1,2000,150,Czarny
2006,236000,1896,105,Srebrny
2001,212000,2771,193,Czarny
2001,257000,1900,100,Biały
2006,247000,1900,105,Inny kolor
2014,187979,1600,105,Szary
2008,253000,2000,140,Brązowy
2018,8,1798,180,Inny kolor
2000,279000,1900,90,Srebrny
2014,151000,2000,140,Czarny
1993,260000,1896,75,Biały
2015,184245,1800,180,Szary
1999,268000,1900,90,Niebieski
2007,280165,196,140,Czarny
2002,280000,1896,130,Inny kolor
2017,3432,1798,180,Srebrny
2000,243686,1896,115,Srebrny
2016,40863,2000,150,Bordowy
2012,221000,1998,170,Złoty
2005,176000,1598,115,Brązowy
2006,291000,1968,140,Czarny
2018,1,1400,150,Biały
2011,196000,1600,105,Szary
2016,11000,2000,190,Czarny
2012,145000,1800,160,Brązowy
2018,8,1798,180,Inny kolor
2013,143186,1968,140,Srebrny
2006,212700,1968,140,Srebrny
2012,183000,2000,140,Srebrny
1998,289000,1781,125,Zielony
2013,202000,1996,140,Czarny
2003,197000,1900,130,Srebrny
2015,62000,2000,140,Czarny
2013,278000,1600,140,Szary
1998,330000,1595,98,Srebrny
2013,196000,2000,177,Inny kolor
2015,110000,1600,120,Szary
2018,3,1798,180,Niebieski
2013,60000,2500,176,Bordowy
2008,248000,1900,105,Srebrny
2006,290000,2000,140,Czarny
2001,268416,1781,150,Niebieski
2011,113000,1968,140,Brązowy
2017,13359,1798,180,Inny kolor
2001,333100,1896,131,Zielony
2013,156026,2500,170,Srebrny
2001,248190,1900,131,Niebieski
2010,227000,2000,140,Srebrny
2015,94984,1798,180,Czarny
2006,245000,1968,140,Srebrny
2017,6600,1798,179,Czarny
2001,215000,1868,131,Biały
2013,115300,1997,177,Czarny
2018,8,1968,240,Inny kolor
2001,266493,1900,131,Srebrny
2016,2500,1798,180,Inny kolor
2015,101981,1598,120,Srebrny
2009,199000,1968,140,Biały
2009,198000,2000,150,Niebieski
2004,199999,1896,101,Czarny
2005,260000,2000,140,Niebieski
1998,220000,1595,100,Srebrny
2008,240000,1968,140,Czarny
2016,23000,1800,180,Szary
1997,445451,1896,110,Niebieski
2017,7,1798,180,Biały
2011,189376,1968,140,Czarny
2001,201000,1781,150,Inny kolor
2010,256000,2000,110,Czarny
2008,185000,1400,122,Szary
1998,246123,1786,145,Zielony
2000,179000,1595,101,Inny kolor
2006,284474,1968,140,Srebrny
2018,5,1800,180,Biały
